Code,Disease,Symptom1,Symptom2,Symptom3,Symptom4,Symptom5,Symptom6,Symptom7,Symptom8,Symptom9,Symptom10,Symptom11
192,Open wound of the arm,Arm_pain,Redness_in_or_around_nose,Elbow_lump_or_mass,Hand_or_finger_weakness,Elbow_swelling,,,,,,
192,Open wound of the arm,Arm_pain,Redness_in_or_around_nose,Elbow_swelling,Knee_weakness,,,,,,,
192,Open wound of the arm,Arm_pain,Redness_in_or_around_nose,Elbow_lump_or_mass,Hand_or_finger_weakness,Elbow_swelling,,,,,,
192,Open wound of the arm,Arm_pain,Redness_in_or_around_nose,Elbow_swelling,Knee_weakness,,,,,,,
193,Muscular dystrophy,Fatigue,Muscle_weakness,Cough,Weakness,Nasal_congestion,Loss_of_sensation,Double_vision,Hand_or_finger_pain,Problems_with_movement,Hip_pain,Feeling_cold
193,Muscular dystrophy,Fatigue,Muscle_weakness,Nasal_congestion,Loss_of_sensation,Double_vision,Hand_or_finger_pain,Problems_with_movement,Hip_pain,Feeling_cold,,
193,Muscular dystrophy,Fatigue,Muscle_weakness,Cough,Weakness,Nasal_congestion,Loss_of_sensation,Double_vision,Hand_or_finger_pain,Problems_with_movement,,
193,Muscular dystrophy,Fatigue,Muscle_weakness,Nasal_congestion,Loss_of_sensation,Double_vision,Hand_or_finger_pain,Problems_with_movement,Hip_pain,Feeling_cold,,
193,Muscular dystrophy,Fatigue,Muscle_weakness,Cough,Weakness,Nasal_congestion,Double_vision,Hand_or_finger_pain,Problems_with_movement,Hip_pain,Feeling_cold,
193,Muscular dystrophy,Fatigue,Muscle_weakness,Nasal_congestion,Loss_of_sensation,Double_vision,Problems_with_movement,Hip_pain,Feeling_cold,,,
193,Muscular dystrophy,Fatigue,Muscle_weakness,Cough,Weakness,Nasal_congestion,Double_vision,Hand_or_finger_pain,Problems_with_movement,,,
193,Muscular dystrophy,Fatigue,Muscle_weakness,Nasal_congestion,Loss_of_sensation,Double_vision,Problems_with_movement,Hip_pain,Feeling_cold,,,
193,Muscular dystrophy,Fatigue,Muscle_weakness,Cough,Weakness,Nasal_congestion,Loss_of_sensation,Double_vision,Hand_or_finger_pain,Problems_with_movement,Hip_pain,Feeling_cold
193,Muscular dystrophy,Fatigue,Muscle_weakness,Nasal_congestion,Loss_of_sensation,Double_vision,Hand_or_finger_pain,Problems_with_movement,Hip_pain,Feeling_cold,,
193,Muscular dystrophy,Fatigue,Muscle_weakness,Cough,Weakness,Nasal_congestion,Loss_of_sensation,Double_vision,Hand_or_finger_pain,Problems_with_movement,,
193,Muscular dystrophy,Fatigue,Muscle_weakness,Nasal_congestion,Loss_of_sensation,Double_vision,Hand_or_finger_pain,Problems_with_movement,Hip_pain,Feeling_cold,,
193,Muscular dystrophy,Fatigue,Muscle_weakness,Cough,Weakness,Nasal_congestion,Double_vision,Hand_or_finger_pain,Problems_with_movement,Hip_pain,Feeling_cold,
193,Muscular dystrophy,Fatigue,Muscle_weakness,Nasal_congestion,Loss_of_sensation,Double_vision,Problems_with_movement,Hip_pain,Feeling_cold,,,
193,Muscular dystrophy,Fatigue,Muscle_weakness,Cough,Weakness,Nasal_congestion,Double_vision,Hand_or_finger_pain,Problems_with_movement,,,
193,Muscular dystrophy,Fatigue,Muscle_weakness,Nasal_congestion,Loss_of_sensation,Double_vision,Problems_with_movement,Hip_pain,Feeling_cold,,,
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Painful_menstruation,Vomiting,Side_pain,Long_menstrual_periods,Fever,Diarrhea,Acne_or_pimples,Burning_abdominal_pain,Involuntary_urination
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Side_pain,Long_menstrual_periods,Fever,Diarrhea,Acne_or_pimples,Burning_abdominal_pain,Involuntary_urination,,
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Painful_menstruation,Vomiting,Side_pain,Long_menstrual_periods,Fever,Diarrhea,Acne_or_pimples,,
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Side_pain,Long_menstrual_periods,Fever,Diarrhea,Acne_or_pimples,Burning_abdominal_pain,Involuntary_urination,,
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Painful_menstruation,Vomiting,Side_pain,Fever,Diarrhea,Acne_or_pimples,Burning_abdominal_pain,Involuntary_urination,
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Side_pain,Long_menstrual_periods,Fever,Acne_or_pimples,Burning_abdominal_pain,Involuntary_urination,,,
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Painful_menstruation,Vomiting,Side_pain,Fever,Diarrhea,Acne_or_pimples,,,
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Side_pain,Long_menstrual_periods,Fever,Acne_or_pimples,Burning_abdominal_pain,Involuntary_urination,,,
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Painful_menstruation,Vomiting,Side_pain,Long_menstrual_periods,Fever,Diarrhea,Acne_or_pimples,Burning_abdominal_pain,Involuntary_urination
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Side_pain,Long_menstrual_periods,Fever,Diarrhea,Acne_or_pimples,Burning_abdominal_pain,Involuntary_urination,,
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Painful_menstruation,Vomiting,Side_pain,Long_menstrual_periods,Fever,Diarrhea,Acne_or_pimples,,
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Side_pain,Long_menstrual_periods,Fever,Diarrhea,Acne_or_pimples,Burning_abdominal_pain,Involuntary_urination,,
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Painful_menstruation,Vomiting,Side_pain,Fever,Diarrhea,Acne_or_pimples,Burning_abdominal_pain,Involuntary_urination,
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Side_pain,Long_menstrual_periods,Fever,Acne_or_pimples,Burning_abdominal_pain,Involuntary_urination,,,
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Painful_menstruation,Vomiting,Side_pain,Fever,Diarrhea,Acne_or_pimples,,,
194,Mittelschmerz,Sharp_abdominal_pain,Pelvic_pain,Side_pain,Long_menstrual_periods,Fever,Acne_or_pimples,Burning_abdominal_pain,Involuntary_urination,,,
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Swollen_eye,Diminished_vision,Lacrimation,Foreign_body_sensation_in_eye,Eye_burns_or_stings,Itchiness_of_eye,Eyelid_swelling,Eyelid_lesion_or_rash,White_discharge_from_eye
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Lacrimation,Foreign_body_sensation_in_eye,Eye_burns_or_stings,Itchiness_of_eye,Eyelid_swelling,Eyelid_lesion_or_rash,White_discharge_from_eye,,
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Swollen_eye,Diminished_vision,Lacrimation,Foreign_body_sensation_in_eye,Eye_burns_or_stings,Itchiness_of_eye,Eyelid_swelling,,
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Lacrimation,Foreign_body_sensation_in_eye,Eye_burns_or_stings,Itchiness_of_eye,Eyelid_swelling,Eyelid_lesion_or_rash,White_discharge_from_eye,,
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Swollen_eye,Diminished_vision,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Eyelid_swelling,Eyelid_lesion_or_rash,White_discharge_from_eye,
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Lacrimation,Foreign_body_sensation_in_eye,Eye_burns_or_stings,Eyelid_swelling,Eyelid_lesion_or_rash,White_discharge_from_eye,,,
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Swollen_eye,Diminished_vision,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Eyelid_swelling,,,
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Lacrimation,Foreign_body_sensation_in_eye,Eye_burns_or_stings,Eyelid_swelling,Eyelid_lesion_or_rash,White_discharge_from_eye,,,
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Swollen_eye,Diminished_vision,Lacrimation,Foreign_body_sensation_in_eye,Eye_burns_or_stings,Itchiness_of_eye,Eyelid_swelling,Eyelid_lesion_or_rash,White_discharge_from_eye
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Lacrimation,Foreign_body_sensation_in_eye,Eye_burns_or_stings,Itchiness_of_eye,Eyelid_swelling,Eyelid_lesion_or_rash,White_discharge_from_eye,,
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Swollen_eye,Diminished_vision,Lacrimation,Foreign_body_sensation_in_eye,Eye_burns_or_stings,Itchiness_of_eye,Eyelid_swelling,,
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Lacrimation,Foreign_body_sensation_in_eye,Eye_burns_or_stings,Itchiness_of_eye,Eyelid_swelling,Eyelid_lesion_or_rash,White_discharge_from_eye,,
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Swollen_eye,Diminished_vision,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Eyelid_swelling,Eyelid_lesion_or_rash,White_discharge_from_eye,
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Lacrimation,Foreign_body_sensation_in_eye,Eye_burns_or_stings,Eyelid_swelling,Eyelid_lesion_or_rash,White_discharge_from_eye,,,
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Swollen_eye,Diminished_vision,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Eyelid_swelling,,,
195,Corneal abrasion,Pain_in_eye,Symptoms_of_eye,Lacrimation,Foreign_body_sensation_in_eye,Eye_burns_or_stings,Eyelid_swelling,Eyelid_lesion_or_rash,White_discharge_from_eye,,,
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Problems_with_movement,Dizziness,Seizures,Weakness,Vomiting,Joint_pain,Abnormal_involuntary_movements,Diminished_vision,Difficulty_speaking
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Seizures,Weakness,Vomiting,Joint_pain,Abnormal_involuntary_movements,Diminished_vision,Difficulty_speaking,,
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Problems_with_movement,Dizziness,Seizures,Weakness,Vomiting,Joint_pain,Abnormal_involuntary_movements,,
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Seizures,Weakness,Vomiting,Joint_pain,Abnormal_involuntary_movements,Diminished_vision,Difficulty_speaking,,
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Problems_with_movement,Dizziness,Seizures,Vomiting,Joint_pain,Abnormal_involuntary_movements,Diminished_vision,Difficulty_speaking,
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Seizures,Weakness,Vomiting,Abnormal_involuntary_movements,Diminished_vision,Difficulty_speaking,,,
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Problems_with_movement,Dizziness,Seizures,Vomiting,Joint_pain,Abnormal_involuntary_movements,,,
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Seizures,Weakness,Vomiting,Abnormal_involuntary_movements,Diminished_vision,Difficulty_speaking,,,
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Problems_with_movement,Dizziness,Seizures,Weakness,Vomiting,Joint_pain,Abnormal_involuntary_movements,Diminished_vision,Difficulty_speaking
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Seizures,Weakness,Vomiting,Joint_pain,Abnormal_involuntary_movements,Diminished_vision,Difficulty_speaking,,
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Problems_with_movement,Dizziness,Seizures,Weakness,Vomiting,Joint_pain,Abnormal_involuntary_movements,,
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Seizures,Weakness,Vomiting,Joint_pain,Abnormal_involuntary_movements,Diminished_vision,Difficulty_speaking,,
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Problems_with_movement,Dizziness,Seizures,Vomiting,Joint_pain,Abnormal_involuntary_movements,Diminished_vision,Difficulty_speaking,
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Seizures,Weakness,Vomiting,Abnormal_involuntary_movements,Diminished_vision,Difficulty_speaking,,,
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Problems_with_movement,Dizziness,Seizures,Vomiting,Joint_pain,Abnormal_involuntary_movements,,,
196,Intracranial hemorrhage,Headache,Disturbance_of_memory,Seizures,Weakness,Vomiting,Abnormal_involuntary_movements,Diminished_vision,Difficulty_speaking,,,
197,Hyperkalemia,Shortness_of_breath,Nausea,Vomiting,Dizziness,Sharp_chest_pain,Depressive_or_psychotic_symptoms,Sharp_abdominal_pain,Feeling_ill,Decreased_heart_rate,Decreased_appetite,Difficulty_in_swallowing
197,Hyperkalemia,Shortness_of_breath,Nausea,Sharp_chest_pain,Depressive_or_psychotic_symptoms,Sharp_abdominal_pain,Feeling_ill,Decreased_heart_rate,Decreased_appetite,Difficulty_in_swallowing,,
197,Hyperkalemia,Shortness_of_breath,Nausea,Vomiting,Dizziness,Sharp_chest_pain,Depressive_or_psychotic_symptoms,Sharp_abdominal_pain,Feeling_ill,Decreased_heart_rate,,
197,Hyperkalemia,Shortness_of_breath,Nausea,Sharp_chest_pain,Depressive_or_psychotic_symptoms,Sharp_abdominal_pain,Feeling_ill,Decreased_heart_rate,Decreased_appetite,Difficulty_in_swallowing,,
197,Hyperkalemia,Shortness_of_breath,Nausea,Vomiting,Dizziness,Sharp_chest_pain,Sharp_abdominal_pain,Feeling_ill,Decreased_heart_rate,Decreased_appetite,Difficulty_in_swallowing,
197,Hyperkalemia,Shortness_of_breath,Nausea,Sharp_chest_pain,Depressive_or_psychotic_symptoms,Sharp_abdominal_pain,Decreased_heart_rate,Decreased_appetite,Difficulty_in_swallowing,,,
197,Hyperkalemia,Shortness_of_breath,Nausea,Vomiting,Dizziness,Sharp_chest_pain,Sharp_abdominal_pain,Feeling_ill,Decreased_heart_rate,,,
197,Hyperkalemia,Shortness_of_breath,Nausea,Sharp_chest_pain,Depressive_or_psychotic_symptoms,Sharp_abdominal_pain,Decreased_heart_rate,Decreased_appetite,Difficulty_in_swallowing,,,
197,Hyperkalemia,Shortness_of_breath,Nausea,Vomiting,Dizziness,Sharp_chest_pain,Depressive_or_psychotic_symptoms,Sharp_abdominal_pain,Feeling_ill,Decreased_heart_rate,Decreased_appetite,Difficulty_in_swallowing
197,Hyperkalemia,Shortness_of_breath,Nausea,Sharp_chest_pain,Depressive_or_psychotic_symptoms,Sharp_abdominal_pain,Feeling_ill,Decreased_heart_rate,Decreased_appetite,Difficulty_in_swallowing,,
197,Hyperkalemia,Shortness_of_breath,Nausea,Vomiting,Dizziness,Sharp_chest_pain,Depressive_or_psychotic_symptoms,Sharp_abdominal_pain,Feeling_ill,Decreased_heart_rate,,
197,Hyperkalemia,Shortness_of_breath,Nausea,Sharp_chest_pain,Depressive_or_psychotic_symptoms,Sharp_abdominal_pain,Feeling_ill,Decreased_heart_rate,Decreased_appetite,Difficulty_in_swallowing,,
197,Hyperkalemia,Shortness_of_breath,Nausea,Vomiting,Dizziness,Sharp_chest_pain,Sharp_abdominal_pain,Feeling_ill,Decreased_heart_rate,Decreased_appetite,Difficulty_in_swallowing,
197,Hyperkalemia,Shortness_of_breath,Nausea,Sharp_chest_pain,Depressive_or_psychotic_symptoms,Sharp_abdominal_pain,Decreased_heart_rate,Decreased_appetite,Difficulty_in_swallowing,,,
197,Hyperkalemia,Shortness_of_breath,Nausea,Vomiting,Dizziness,Sharp_chest_pain,Sharp_abdominal_pain,Feeling_ill,Decreased_heart_rate,,,
197,Hyperkalemia,Shortness_of_breath,Nausea,Sharp_chest_pain,Depressive_or_psychotic_symptoms,Sharp_abdominal_pain,Decreased_heart_rate,Decreased_appetite,Difficulty_in_swallowing,,,
198,Cornea infection,Pain_in_eye,Diminished_vision,Symptoms_of_eye,Foreign_body_sensation_in_eye,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Spots_or_clouds_in_vision,Swollen_eye,Lip_swelling,Itchy_eyelid
198,Cornea infection,Pain_in_eye,Diminished_vision,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Spots_or_clouds_in_vision,Swollen_eye,Lip_swelling,Itchy_eyelid,,
198,Cornea infection,Pain_in_eye,Diminished_vision,Symptoms_of_eye,Foreign_body_sensation_in_eye,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Spots_or_clouds_in_vision,Swollen_eye,,
198,Cornea infection,Pain_in_eye,Diminished_vision,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Spots_or_clouds_in_vision,Swollen_eye,Lip_swelling,Itchy_eyelid,,
198,Cornea infection,Pain_in_eye,Diminished_vision,Symptoms_of_eye,Foreign_body_sensation_in_eye,Lacrimation,Itchiness_of_eye,Spots_or_clouds_in_vision,Swollen_eye,Lip_swelling,Itchy_eyelid,
198,Cornea infection,Pain_in_eye,Diminished_vision,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Swollen_eye,Lip_swelling,Itchy_eyelid,,,
198,Cornea infection,Pain_in_eye,Diminished_vision,Symptoms_of_eye,Foreign_body_sensation_in_eye,Lacrimation,Itchiness_of_eye,Spots_or_clouds_in_vision,Swollen_eye,,,
198,Cornea infection,Pain_in_eye,Diminished_vision,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Swollen_eye,Lip_swelling,Itchy_eyelid,,,
198,Cornea infection,Pain_in_eye,Diminished_vision,Symptoms_of_eye,Foreign_body_sensation_in_eye,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Spots_or_clouds_in_vision,Swollen_eye,Lip_swelling,Itchy_eyelid
198,Cornea infection,Pain_in_eye,Diminished_vision,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Spots_or_clouds_in_vision,Swollen_eye,Lip_swelling,Itchy_eyelid,,
198,Cornea infection,Pain_in_eye,Diminished_vision,Symptoms_of_eye,Foreign_body_sensation_in_eye,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Spots_or_clouds_in_vision,Swollen_eye,,
198,Cornea infection,Pain_in_eye,Diminished_vision,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Spots_or_clouds_in_vision,Swollen_eye,Lip_swelling,Itchy_eyelid,,
198,Cornea infection,Pain_in_eye,Diminished_vision,Symptoms_of_eye,Foreign_body_sensation_in_eye,Lacrimation,Itchiness_of_eye,Spots_or_clouds_in_vision,Swollen_eye,Lip_swelling,Itchy_eyelid,
198,Cornea infection,Pain_in_eye,Diminished_vision,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Swollen_eye,Lip_swelling,Itchy_eyelid,,,
198,Cornea infection,Pain_in_eye,Diminished_vision,Symptoms_of_eye,Foreign_body_sensation_in_eye,Lacrimation,Itchiness_of_eye,Spots_or_clouds_in_vision,Swollen_eye,,,
198,Cornea infection,Pain_in_eye,Diminished_vision,Lacrimation,Eye_burns_or_stings,Itchiness_of_eye,Swollen_eye,Lip_swelling,Itchy_eyelid,,,
199,Abscess of the lung,Cough,Shortness_of_breath,Hemoptysis,Depressive_or_psychotic_symptoms,Back_pain,Drainage_in_throat,Vomiting,Headache,Itchy_eyelid,Wrist_weakness,Excessive_growth
199,Abscess of the lung,Cough,Shortness_of_breath,Back_pain,Drainage_in_throat,Vomiting,Headache,Itchy_eyelid,Wrist_weakness,Excessive_growth,,
199,Abscess of the lung,Cough,Shortness_of_breath,Hemoptysis,Depressive_or_psychotic_symptoms,Back_pain,Drainage_in_throat,Vomiting,Headache,Itchy_eyelid,,
199,Abscess of the lung,Cough,Shortness_of_breath,Back_pain,Drainage_in_throat,Vomiting,Headache,Itchy_eyelid,Wrist_weakness,Excessive_growth,,
199,Abscess of the lung,Cough,Shortness_of_breath,Hemoptysis,Depressive_or_psychotic_symptoms,Back_pain,Vomiting,Headache,Itchy_eyelid,Wrist_weakness,Excessive_growth,
199,Abscess of the lung,Cough,Shortness_of_breath,Back_pain,Drainage_in_throat,Vomiting,Itchy_eyelid,Wrist_weakness,Excessive_growth,,,
199,Abscess of the lung,Cough,Shortness_of_breath,Hemoptysis,Depressive_or_psychotic_symptoms,Back_pain,Vomiting,Headache,Itchy_eyelid,,,
199,Abscess of the lung,Cough,Shortness_of_breath,Back_pain,Drainage_in_throat,Vomiting,Itchy_eyelid,Wrist_weakness,Excessive_growth,,,
199,Abscess of the lung,Cough,Shortness_of_breath,Hemoptysis,Depressive_or_psychotic_symptoms,Back_pain,Drainage_in_throat,Vomiting,Headache,Itchy_eyelid,Wrist_weakness,Excessive_growth
199,Abscess of the lung,Cough,Shortness_of_breath,Back_pain,Drainage_in_throat,Vomiting,Headache,Itchy_eyelid,Wrist_weakness,Excessive_growth,,
199,Abscess of the lung,Cough,Shortness_of_breath,Hemoptysis,Depressive_or_psychotic_symptoms,Back_pain,Drainage_in_throat,Vomiting,Headache,Itchy_eyelid,,
199,Abscess of the lung,Cough,Shortness_of_breath,Back_pain,Drainage_in_throat,Vomiting,Headache,Itchy_eyelid,Wrist_weakness,Excessive_growth,,
199,Abscess of the lung,Cough,Shortness_of_breath,Hemoptysis,Depressive_or_psychotic_symptoms,Back_pain,Vomiting,Headache,Itchy_eyelid,Wrist_weakness,Excessive_growth,
199,Abscess of the lung,Cough,Shortness_of_breath,Back_pain,Drainage_in_throat,Vomiting,Itchy_eyelid,Wrist_weakness,Excessive_growth,,,
199,Abscess of the lung,Cough,Shortness_of_breath,Hemoptysis,Depressive_or_psychotic_symptoms,Back_pain,Vomiting,Headache,Itchy_eyelid,,,
199,Abscess of the lung,Cough,Shortness_of_breath,Back_pain,Drainage_in_throat,Vomiting,Itchy_eyelid,Wrist_weakness,Excessive_growth,,,
200,Dengue fever,Sore_throat,Shoulder_cramps_or_spasms,Ankle_pain,Wrist_pain,Pain_during_pregnancy,Joint_stiffness_or_tightness,Excessive_anger,Pain_or_soreness_of_breast,Knee_lump_or_mass,Facial_pain,Pain_in_eye
200,Dengue fever,Sore_throat,Shoulder_cramps_or_spasms,Pain_during_pregnancy,Joint_stiffness_or_tightness,Excessive_anger,Pain_or_soreness_of_breast,Knee_lump_or_mass,Facial_pain,Pain_in_eye,,
200,Dengue fever,Sore_throat,Shoulder_cramps_or_spasms,Ankle_pain,Wrist_pain,Pain_during_pregnancy,Joint_stiffness_or_tightness,Excessive_anger,Pain_or_soreness_of_breast,Knee_lump_or_mass,,
200,Dengue fever,Sore_throat,Shoulder_cramps_or_spasms,Pain_during_pregnancy,Joint_stiffness_or_tightness,Excessive_anger,Pain_or_soreness_of_breast,Knee_lump_or_mass,Facial_pain,Pain_in_eye,,
200,Dengue fever,Sore_throat,Shoulder_cramps_or_spasms,Ankle_pain,Wrist_pain,Pain_during_pregnancy,Excessive_anger,Pain_or_soreness_of_breast,Knee_lump_or_mass,Facial_pain,Pain_in_eye,
200,Dengue fever,Sore_throat,Shoulder_cramps_or_spasms,Pain_during_pregnancy,Joint_stiffness_or_tightness,Excessive_anger,Knee_lump_or_mass,Facial_pain,Pain_in_eye,,,
200,Dengue fever,Sore_throat,Shoulder_cramps_or_spasms,Ankle_pain,Wrist_pain,Pain_during_pregnancy,Excessive_anger,Pain_or_soreness_of_breast,Knee_lump_or_mass,,,
200,Dengue fever,Sore_throat,Shoulder_cramps_or_spasms,Pain_during_pregnancy,Joint_stiffness_or_tightness,Excessive_anger,Knee_lump_or_mass,Facial_pain,Pain_in_eye,,,
200,Dengue fever,Sore_throat,Shoulder_cramps_or_spasms,Ankle_pain,Wrist_pain,Pain_during_pregnancy,Joint_stiffness_or_tightness,Excessive_anger,Pain_or_soreness_of_breast,Knee_lump_or_mass,Facial_pain,Pain_in_eye
200,Dengue fever,Sore_throat,Shoulder_cramps_or_spasms,Pain_during_pregnancy,Joint_stiffness_or_tightness,Excessive_anger,Pain_or_soreness_of_breast,Knee_lump_or_mass,Facial_pain,Pain_in_eye,,
